,city,year,population
1016,Puerto Bueno,1986,0
1017,Puerto Bueno,1987,0
1018,Puerto Bueno,1988,0
1019,Puerto Bueno,1989,0
1020,Puerto Bueno,1990,0
1021,Puerto Bueno,1991,0
1022,Puerto Bueno,1992,0
1023,Puerto Bueno,1993,0
1024,Puerto Bueno,1994,0
1025,Puerto Bueno,1995,0
1026,Puerto Bueno,1996,0
1027,Puerto Bueno,1997,0
1028,Puerto Bueno,1998,0
1029,Puerto Bueno,1999,0
1030,Puerto Bueno,2000,0
1031,Puerto Bueno,2001,0
1032,Puerto Bueno,2002,0
1033,Puerto Bueno,2003,0
1034,Puerto Bueno,2004,0
1035,Puerto Bueno,2005,0
1036,Puerto Bueno,2006,0
1037,Puerto Bueno,2007,0
1038,Puerto Bueno,2008,0
1039,Puerto Bueno,2009,0
1040,Puerto Bueno,2010,0
1041,Puerto Bueno,2011,0
1042,Puerto Bueno,2012,0
1043,Puerto Bueno,2013,0
1044,Puerto Bueno,2014,0
1045,Puerto Bueno,2015,0
1046,Puerto Bueno,2016,0
1047,Puerto Bueno,2017,0
1048,Puerto Bueno,2018,0
1049,Puerto Bueno,2019,0
1050,Kolat,1970,0
1051,Kolat,1971,0
1052,Kolat,1972,0
1053,Kolat,1973,0
1054,Kolat,1974,0
1055,Kolat,1975,0
1056,Kolat,1976,0
1057,Kolat,1977,0
1058,Kolat,1978,0
1059,Kolat,1979,0
1060,Kolat,1980,0
1061,Kolat,1981,0
1062,Kolat,1982,0
1063,Kolat,1983,0
1064,Kolat,1984,0
1065,Kolat,1985,0
1066,Kolat,1986,0
1067,Kolat,1987,0
1068,Kolat,1988,0
1069,Kolat,1989,0
1070,Kolat,1990,0
1071,Kolat,1991,0
1072,Kolat,1992,0
1073,Kolat,1993,0
1074,Kolat,1994,0
1075,Kolat,1995,0
1076,Kolat,1996,0
1077,Kolat,1997,0
1078,Kolat,1998,0
1079,Kolat,1999,0
1080,Kolat,2000,0
1081,Kolat,2001,0
1082,Kolat,2002,0
1083,Kolat,2003,0
1084,Kolat,2004,0
1085,Kolat,2005,0
1086,Kolat,2006,0
1087,Kolat,2007,0
1088,Kolat,2008,0
1089,Kolat,2009,0
1090,Kolat,2010,0
1091,Kolat,2011,0
1092,Kolat,2012,0
1093,Kolat,2013,0
1094,Kolat,2014,0
1095,Kolat,2015,0
1096,Kolat,2016,0
1097,Kolat,2017,0
1098,Kolat,2018,0
1099,Kolat,2019,0
1100,Djelfa,1970,0
1101,Djelfa,1971,0
1102,Djelfa,1972,0
1103,Djelfa,1973,0
1104,Djelfa,1974,0
1105,Djelfa,1975,0
1106,Djelfa,1976,0
1107,Djelfa,1977,0
1108,Djelfa,1978,0
1109,Djelfa,1979,0
1110,Djelfa,1980,0
1111,Djelfa,1981,0
1112,Djelfa,1982,0
1113,Djelfa,1983,0
1114,Djelfa,1984,0
1115,Djelfa,1985,0
1116,Djelfa,1986,0
1117,Djelfa,1987,0
1118,Djelfa,1988,0
1119,Djelfa,1989,0
1120,Djelfa,1990,0
1121,Djelfa,1991,0
1122,Djelfa,1992,0
1123,Djelfa,1993,0
1124,Djelfa,1994,0
1125,Djelfa,1995,0
1126,Djelfa,1996,0
1127,Djelfa,1997,0
1128,Djelfa,1998,0
1129,Djelfa,1999,0
1130,Djelfa,2000,0
1131,Djelfa,2001,0
1132,Djelfa,2002,0
1133,Djelfa,2003,0
1134,Djelfa,2004,0
1135,Djelfa,2005,0
1136,Djelfa,2006,0
1137,Djelfa,2007,0
1138,Djelfa,2008,0
1139,Djelfa,2009,0
1140,Djelfa,2010,0
1141,Djelfa,2011,0
1142,Djelfa,2012,0
1143,Djelfa,2013,0
1144,Djelfa,2014,0
1145,Djelfa,2015,0
1146,Djelfa,2016,0
1147,Djelfa,2017,0
1148,Djelfa,2018,0
1149,Djelfa,2019,0
1150,Manshiet Khashaba,1970,0
1151,Manshiet Khashaba,1971,0
1152,Manshiet Khashaba,1972,0
1153,Manshiet Khashaba,1973,0
1154,Manshiet Khashaba,1974,0
1155,Manshiet Khashaba,1975,0
1156,Manshiet Khashaba,1976,0
1157,Manshiet Khashaba,1977,0
1158,Manshiet Khashaba,1978,0
1159,Manshiet Khashaba,1979,0
1160,Manshiet Khashaba,1980,0
1161,Manshiet Khashaba,1981,0
1162,Manshiet Khashaba,1982,0
1163,Manshiet Khashaba,1983,0
1164,Manshiet Khashaba,1984,0
1165,Manshiet Khashaba,1985,0
1166,Manshiet Khashaba,1986,0
1167,Manshiet Khashaba,1987,0
1168,Manshiet Khashaba,1988,0
1169,Manshiet Khashaba,1989,0
1170,Manshiet Khashaba,1990,0
1171,Manshiet Khashaba,1991,0
1172,Manshiet Khashaba,1992,0
1173,Manshiet Khashaba,1993,0
1174,Manshiet Khashaba,1994,0
1175,Manshiet Khashaba,1995,0
1176,Manshiet Khashaba,1996,0
1177,Manshiet Khashaba,1997,0
1178,Manshiet Khashaba,1998,0
1179,Manshiet Khashaba,1999,0
1180,Manshiet Khashaba,2000,0
1181,Manshiet Khashaba,2001,0
1182,Manshiet Khashaba,2002,0
1183,Manshiet Khashaba,2003,0
1184,Manshiet Khashaba,2004,0
1185,Manshiet Khashaba,2005,0
1186,Manshiet Khashaba,2006,0
1187,Manshiet Khashaba,2007,0
1188,Manshiet Khashaba,2008,0
1189,Manshiet Khashaba,2009,0
1190,Manshiet Khashaba,2010,0
1191,Manshiet Khashaba,2011,0
1192,Manshiet Khashaba,2012,0
1193,Manshiet Khashaba,2013,0
1194,Manshiet Khashaba,2014,0
1195,Manshiet Khashaba,2015,0
1196,Manshiet Khashaba,2016,0
1197,Manshiet Khashaba,2017,0
1198,Manshiet Khashaba,2018,0
1199,Manshiet Khashaba,2019,0
1200,Reasi district,1970,0
1201,Reasi district,1971,0
1202,Reasi district,1972,0
1203,Reasi district,1973,0
1204,Reasi district,1974,0
1205,Reasi district,1975,0
1206,Reasi district,1976,0
1207,Reasi district,1977,0
1208,Reasi district,1978,0
1209,Reasi district,1979,0
1210,Reasi district,1980,0
1211,Reasi district,1981,0
1212,Reasi district,1982,0
1213,Reasi district,1983,0
1214,Reasi district,1984,0
1215,Reasi district,1985,0
1216,Reasi district,1986,0
1217,Reasi district,1987,0
1218,Reasi district,1988,0
1219,Reasi district,1989,0
1220,Reasi district,1990,0
1221,Reasi district,1991,0
1222,Reasi district,1992,0
1223,Reasi district,1993,0
1224,Reasi district,1994,0
1225,Reasi district,1995,0
1226,Reasi district,1996,0
1227,Reasi district,1997,0
1228,Reasi district,1998,0
1229,Reasi district,1999,0
1230,Reasi district,2000,0
1231,Reasi district,2001,0
1232,Reasi district,2002,0
1233,Reasi district,2003,0
1234,Reasi district,2004,0
1235,Reasi district,2005,0
1236,Reasi district,2006,0
1237,Reasi district,2007,0
1238,Reasi district,2008,0
1239,Reasi district,2009,0
1240,Reasi district,2010,0
1241,Reasi district,2011,0
1242,Reasi district,2012,0
1243,Reasi district,2013,0
1244,Reasi district,2014,0
1245,Reasi district,2015,0
1246,Reasi district,2016,0
1247,Reasi district,2017,0
1248,Reasi district,2018,0
1249,Reasi district,2019,0
1250,Syedkhel,1970,0
1251,Syedkhel,1971,0
1252,Syedkhel,1972,0
1253,Syedkhel,1973,0
1254,Syedkhel,1974,0
1255,Syedkhel,1975,0
1256,Syedkhel,1976,0
1257,Syedkhel,1977,0
1258,Syedkhel,1978,0
1259,Syedkhel,1979,0
1260,Syedkhel,1980,0
1261,Syedkhel,1981,0
1262,Syedkhel,1982,0
1263,Syedkhel,1983,0
1264,Syedkhel,1984,0
1265,Syedkhel,1985,0
1266,Syedkhel,1986,0
1267,Syedkhel,1987,0
1268,Syedkhel,1988,0
1269,Syedkhel,1989,0
1270,Syedkhel,1990,0
1271,Syedkhel,1991,0
1272,Syedkhel,1992,0
1273,Syedkhel,1993,0
1274,Syedkhel,1994,0
1275,Syedkhel,1995,0
1276,Syedkhel,1996,0
1277,Syedkhel,1997,0
1278,Syedkhel,1998,0
1279,Syedkhel,1999,0
1280,Syedkhel,2000,0
1281,Syedkhel,2001,0
1282,Syedkhel,2002,0
1283,Syedkhel,2003,0
1284,Syedkhel,2004,0
1285,Syedkhel,2005,0
1286,Syedkhel,2006,0
1287,Syedkhel,2007,0
1288,Syedkhel,2008,0
1289,Syedkhel,2009,0
1290,Syedkhel,2010,0
1291,Syedkhel,2011,0
1292,Syedkhel,2012,0
1293,Syedkhel,2013,0
1294,Syedkhel,2014,0
1295,Syedkhel,2015,0
1296,Syedkhel,2016,0
1297,Syedkhel,2017,0
1298,Syedkhel,2018,0
1299,Syedkhel,2019,0
1300,Bakriyah,1970,0
1301,Bakriyah,1971,0
1302,Bakriyah,1972,0
1303,Bakriyah,1973,0
1304,Bakriyah,1974,0
1305,Bakriyah,1975,0
1306,Bakriyah,1976,0
1307,Bakriyah,1977,0
1308,Bakriyah,1978,0
1309,Bakriyah,1979,0
1310,Bakriyah,1980,0
1311,Bakriyah,1981,0
1312,Bakriyah,1982,0
1313,Bakriyah,1983,0
1314,Bakriyah,1984,0
1315,Bakriyah,1985,0
1316,Bakriyah,1986,0
1317,Bakriyah,1987,0
1318,Bakriyah,1988,0
1319,Bakriyah,1989,0
1320,Bakriyah,1990,0
1321,Bakriyah,1991,0
1322,Bakriyah,1992,0
1323,Bakriyah,1993,0
1324,Bakriyah,1994,0
1325,Bakriyah,1995,0
1326,Bakriyah,1996,0
1327,Bakriyah,1997,0
1328,Bakriyah,1998,0
1329,Bakriyah,1999,0
1330,Bakriyah,2000,0
1331,Bakriyah,2001,0
1332,Bakriyah,2002,0
1333,Bakriyah,2003,0
1334,Bakriyah,2004,0
1335,Bakriyah,2005,0
1336,Bakriyah,2006,0
1337,Bakriyah,2007,0
1338,Bakriyah,2008,0
1339,Bakriyah,2009,0
1340,Bakriyah,2010,0
1341,Bakriyah,2011,0
1342,Bakriyah,2012,0
1343,Bakriyah,2013,0
1344,Bakriyah,2014,0
1345,Bakriyah,2015,0
1346,Bakriyah,2016,0
1347,Bakriyah,2017,0
1348,Bakriyah,2018,0
1349,Bakriyah,2019,0
1350,Al-Murra Al-Kobra,1970,0
1351,Al-Murra Al-Kobra,1971,0
1352,Al-Murra Al-Kobra,1972,0
1353,Al-Murra Al-Kobra,1973,0
1354,Al-Murra Al-Kobra,1974,0
1355,Al-Murra Al-Kobra,1975,0
1356,Al-Murra Al-Kobra,1976,0
1357,Al-Murra Al-Kobra,1977,0
1358,Al-Murra Al-Kobra,1978,0
1359,Al-Murra Al-Kobra,1979,0
1360,Al-Murra Al-Kobra,1980,0
1361,Al-Murra Al-Kobra,1981,0
1362,Al-Murra Al-Kobra,1982,0
1363,Al-Murra Al-Kobra,1983,0
1364,Al-Murra Al-Kobra,1984,0
1365,Al-Murra Al-Kobra,1985,0
1366,Al-Murra Al-Kobra,1986,0
1367,Al-Murra Al-Kobra,1987,0
1368,Al-Murra Al-Kobra,1988,0
1369,Al-Murra Al-Kobra,1989,0
1370,Al-Murra Al-Kobra,1990,0
1371,Al-Murra Al-Kobra,1991,0
1372,Al-Murra Al-Kobra,1992,0
1373,Al-Murra Al-Kobra,1993,0
1374,Al-Murra Al-Kobra,1994,0
1375,Al-Murra Al-Kobra,1995,0
1376,Al-Murra Al-Kobra,1996,0
1377,Al-Murra Al-Kobra,1997,0
1378,Al-Murra Al-Kobra,1998,0
1379,Al-Murra Al-Kobra,1999,0
1380,Al-Murra Al-Kobra,2000,0
1381,Al-Murra Al-Kobra,2001,0
1382,Al-Murra Al-Kobra,2002,0
1383,Al-Murra Al-Kobra,2003,0
1384,Al-Murra Al-Kobra,2004,0
1385,Al-Murra Al-Kobra,2005,0
1386,Al-Murra Al-Kobra,2006,0
1387,Al-Murra Al-Kobra,2007,0
1388,Al-Murra Al-Kobra,2008,0
1389,Al-Murra Al-Kobra,2009,0
1390,Al-Murra Al-Kobra,2010,0
1391,Al-Murra Al-Kobra,2011,0
1392,Al-Murra Al-Kobra,2012,0
1393,Al-Murra Al-Kobra,2013,0
1394,Al-Murra Al-Kobra,2014,0
1395,Al-Murra Al-Kobra,2015,0
1396,Al-Murra Al-Kobra,2016,0
1397,Al-Murra Al-Kobra,2017,0
1398,Al-Murra Al-Kobra,2018,0
1399,Al-Murra Al-Kobra,2019,0
1400,Chattarpur,1970,0
1401,Chattarpur,1971,0
1402,Chattarpur,1972,0
1403,Chattarpur,1973,0
1404,Chattarpur,1974,0
1405,Chattarpur,1975,0
1406,Chattarpur,1976,0
1407,Chattarpur,1977,0
1408,Chattarpur,1978,0
1409,Chattarpur,1979,0
1410,Chattarpur,1980,0
1411,Chattarpur,1981,0
1412,Chattarpur,1982,0
1413,Chattarpur,1983,0
1414,Chattarpur,1984,0
1415,Chattarpur,1985,0
1416,Chattarpur,1986,0
1417,Chattarpur,1987,0
1418,Chattarpur,1988,0
1419,Chattarpur,1989,0
1420,Chattarpur,1990,0
1421,Chattarpur,1991,0
1422,Chattarpur,1992,0
1423,Chattarpur,1993,0
1424,Chattarpur,1994,0
1425,Chattarpur,1995,0
1426,Chattarpur,1996,0
1427,Chattarpur,1997,0
1428,Chattarpur,1998,0
1429,Chattarpur,1999,0
1430,Chattarpur,2000,0
1431,Chattarpur,2001,0
1432,Chattarpur,2002,0
1433,Chattarpur,2003,0
1434,Chattarpur,2004,0
1435,Chattarpur,2005,0
1436,Chattarpur,2006,0
1437,Chattarpur,2007,0
1438,Chattarpur,2008,0
1439,Chattarpur,2009,0
1440,Chattarpur,2010,0
1441,Chattarpur,2011,0
1442,Chattarpur,2012,0
1443,Chattarpur,2013,0
1444,Chattarpur,2014,0
1445,Chattarpur,2015,0
1446,Chattarpur,2016,0
1447,Chattarpur,2017,0
1448,Chattarpur,2018,0
1449,Chattarpur,2019,0
1450,Jakiri,1970,0
1451,Jakiri,1971,0
1452,Jakiri,1972,0
1453,Jakiri,1973,0
1454,Jakiri,1974,0
1455,Jakiri,1975,0
1456,Jakiri,1976,0
1457,Jakiri,1977,0
1458,Jakiri,1978,0
1459,Jakiri,1979,0
1460,Jakiri,1980,0
1461,Jakiri,1981,0
1462,Jakiri,1982,0
1463,Jakiri,1983,0
1464,Jakiri,1984,0
1465,Jakiri,1985,0
1466,Jakiri,1986,0
1467,Jakiri,1987,0
1468,Jakiri,1988,0
1469,Jakiri,1989,0
1470,Jakiri,1990,0
1471,Jakiri,1991,0
1472,Jakiri,1992,0
1473,Jakiri,1993,0
1474,Jakiri,1994,0
1475,Jakiri,1995,0
1476,Jakiri,1996,0
1477,Jakiri,1997,0
1478,Jakiri,1998,0
1479,Jakiri,1999,0
1480,Jakiri,2000,0
1481,Jakiri,2001,0
1482,Jakiri,2002,0
1483,Jakiri,2003,0
1484,Jakiri,2004,0
1485,Jakiri,2005,0
1486,Jakiri,2006,0
1487,Jakiri,2007,0
1488,Jakiri,2008,0
1489,Jakiri,2009,0
1490,Jakiri,2010,0
1491,Jakiri,2011,0
1492,Jakiri,2012,0
1493,Jakiri,2013,0
1494,Jakiri,2014,0
1495,Jakiri,2015,0
1496,Jakiri,2016,0
1497,Jakiri,2017,0
1498,Jakiri,2018,0
1499,Jakiri,2019,0
1500,Roubaix,1970,0
1501,Roubaix,1971,0
1502,Roubaix,1972,0
1503,Roubaix,1973,0
1504,Roubaix,1974,0
1505,Roubaix,1975,0
1506,Roubaix,1976,0
1507,Roubaix,1977,0
1508,Roubaix,1978,0
1509,Roubaix,1979,0
1510,Roubaix,1980,0
1511,Roubaix,1981,0
1512,Roubaix,1982,0
1513,Roubaix,1983,0
1514,Roubaix,1984,0
1515,Roubaix,1985,0
1516,Roubaix,1986,0
1517,Roubaix,1987,0
1518,Roubaix,1988,0
1519,Roubaix,1989,0
1520,Roubaix,1990,0
1521,Roubaix,1991,0
1522,Roubaix,1992,0
1523,Roubaix,1993,0
1524,Roubaix,1994,0
1525,Roubaix,1995,0
1526,Roubaix,1996,0
1527,Roubaix,1997,0
1528,Roubaix,1998,0
1529,Roubaix,1999,0
1530,Roubaix,2000,0
1531,Roubaix,2001,0
1532,Roubaix,2002,0
1533,Roubaix,2003,0
1534,Roubaix,2004,0
1535,Roubaix,2005,0
1536,Roubaix,2006,0
1537,Roubaix,2007,0
1538,Roubaix,2008,0
1539,Roubaix,2009,0
1540,Roubaix,2010,0
1541,Roubaix,2011,0
1542,Roubaix,2012,0
1543,Roubaix,2013,0
1544,Roubaix,2014,0
1545,Roubaix,2015,0
1546,Roubaix,2016,0
1547,Roubaix,2017,0
1548,Roubaix,2018,0
1549,Roubaix,2019,0
1550,Santiago de Compostela,1970,0
1551,Santiago de Compostela,1971,0
1552,Santiago de Compostela,1972,0
1553,Santiago de Compostela,1973,0
1554,Santiago de Compostela,1974,0
1555,Santiago de Compostela,1975,0
1556,Santiago de Compostela,1976,0
1557,Santiago de Compostela,1977,0
1558,Santiago de Compostela,1978,0
1559,Santiago de Compostela,1979,0
1560,Santiago de Compostela,1980,0
1561,Santiago de Compostela,1981,0
1562,Santiago de Compostela,1982,0
1563,Santiago de Compostela,1983,0
1564,Santiago de Compostela,1984,0
1565,Santiago de Compostela,1985,0
1566,Santiago de Compostela,1986,0
1567,Santiago de Compostela,1987,0
1568,Santiago de Compostela,1988,0
1569,Santiago de Compostela,1989,0
1570,Santiago de Compostela,1990,0
1571,Santiago de Compostela,1991,0
1572,Santiago de Compostela,1992,0
1573,Santiago de Compostela,1993,0
1574,Santiago de Compostela,1994,0
1575,Santiago de Compostela,1995,0
1576,Santiago de Compostela,1996,0
1577,Santiago de Compostela,1997,0
1578,Santiago de Compostela,1998,0
1579,Santiago de Compostela,1999,0
1580,Santiago de Compostela,2000,0
1581,Santiago de Compostela,2001,0
1582,Santiago de Compostela,2002,0
1583,Santiago de Compostela,2003,0
1584,Santiago de Compostela,2004,0
1585,Santiago de Compostela,2005,0
1586,Santiago de Compostela,2006,0
1587,Santiago de Compostela,2007,0
1588,Santiago de Compostela,2008,0
1589,Santiago de Compostela,2009,0
1590,Santiago de Compostela,2010,0
1591,Santiago de Compostela,2011,0
1592,Santiago de Compostela,2012,0
1593,Santiago de Compostela,2013,0
1594,Santiago de Compostela,2014,0
1595,Santiago de Compostela,2015,0
1596,Santiago de Compostela,2016,0
1597,Santiago de Compostela,2017,0
1598,Santiago de Compostela,2018,0
1599,Santiago de Compostela,2019,0
1600,Puerto Romero,1970,0
1601,Puerto Romero,1971,0
1602,Puerto Romero,1972,0
1603,Puerto Romero,1973,0
1604,Puerto Romero,1974,0
1605,Puerto Romero,1975,0
1606,Puerto Romero,1976,0
1607,Puerto Romero,1977,0
1608,Puerto Romero,1978,0
1609,Puerto Romero,1979,0
1610,Puerto Romero,1980,0
1611,Puerto Romero,1981,0
1612,Puerto Romero,1982,0
1613,Puerto Romero,1983,0
1614,Puerto Romero,1984,0
1615,Puerto Romero,1985,0
1616,Puerto Romero,1986,0
1617,Puerto Romero,1987,0
1618,Puerto Romero,1988,0
1619,Puerto Romero,1989,0
1620,Puerto Romero,1990,0
1621,Puerto Romero,1991,0
1622,Puerto Romero,1992,0
1623,Puerto Romero,1993,0
1624,Puerto Romero,1994,0
1625,Puerto Romero,1995,0
1626,Puerto Romero,1996,0
1627,Puerto Romero,1997,0
1628,Puerto Romero,1998,0
1629,Puerto Romero,1999,0
1630,Puerto Romero,2000,0
1631,Puerto Romero,2001,0
1632,Puerto Romero,2002,0
1633,Puerto Romero,2003,0
1634,Puerto Romero,2004,0
1635,Puerto Romero,2005,0
1636,Puerto Romero,2006,0
1637,Puerto Romero,2007,0
1638,Puerto Romero,2008,0
1639,Puerto Romero,2009,0
1640,Puerto Romero,2010,0
1641,Puerto Romero,2011,0
1642,Puerto Romero,2012,0
1643,Puerto Romero,2013,0
1644,Puerto Romero,2014,0
1645,Puerto Romero,2015,0
1646,Puerto Romero,2016,0
1647,Puerto Romero,2017,0
1648,Puerto Romero,2018,0
1649,Puerto Romero,2019,0
1650,Muhammedaga,1970,0
1651,Muhammedaga,1971,0
1652,Muhammedaga,1972,0
1653,Muhammedaga,1973,0
1654,Muhammedaga,1974,0
1655,Muhammedaga,1975,0
1656,Muhammedaga,1976,0
1657,Muhammedaga,1977,0
1658,Muhammedaga,1978,0
1659,Muhammedaga,1979,0
1660,Muhammedaga,1980,0
1661,Muhammedaga,1981,0
1662,Muhammedaga,1982,0
1663,Muhammedaga,1983,0
1664,Muhammedaga,1984,0
1665,Muhammedaga,1985,0
1666,Muhammedaga,1986,0
1667,Muhammedaga,1987,0
1668,Muhammedaga,1988,0
1669,Muhammedaga,1989,0
1670,Muhammedaga,1990,0
1671,Muhammedaga,1991,0
1672,Muhammedaga,1992,0
1673,Muhammedaga,1993,0
1674,Muhammedaga,1994,0
1675,Muhammedaga,1995,0
1676,Muhammedaga,1996,0
1677,Muhammedaga,1997,0
1678,Muhammedaga,1998,0
1679,Muhammedaga,1999,0
1680,Muhammedaga,2000,0
1681,Muhammedaga,2001,0
1682,Muhammedaga,2002,0
1683,Muhammedaga,2003,0
1684,Muhammedaga,2004,0
1685,Muhammedaga,2005,0
1686,Muhammedaga,2006,0
1687,Muhammedaga,2007,0
1688,Muhammedaga,2008,0
1689,Muhammedaga,2009,0
1690,Muhammedaga,2010,0
1691,Muhammedaga,2011,0
1692,Muhammedaga,2012,0
1693,Muhammedaga,2013,0
1694,Muhammedaga,2014,0
1695,Muhammedaga,2015,0
1696,Muhammedaga,2016,0
1697,Muhammedaga,2017,0
1698,Muhammedaga,2018,0
1699,Muhammedaga,2019,0
1700,Shahkhog,1970,0
1701,Shahkhog,1971,0
1702,Shahkhog,1972,0
1703,Shahkhog,1973,0
1704,Shahkhog,1974,0
1705,Shahkhog,1975,0
1706,Shahkhog,1976,0
1707,Shahkhog,1977,0
1708,Shahkhog,1978,0
1709,Shahkhog,1979,0
1710,Shahkhog,1980,0
1711,Shahkhog,1981,0
1712,Shahkhog,1982,0
1713,Shahkhog,1983,0
1714,Shahkhog,1984,0
1715,Shahkhog,1985,0
1716,Shahkhog,1986,0
1717,Shahkhog,1987,0
1718,Shahkhog,1988,0
1719,Shahkhog,1989,0
1720,Shahkhog,1990,0
1721,Shahkhog,1991,0
1722,Shahkhog,1992,0
1723,Shahkhog,1993,0
1724,Shahkhog,1994,0
1725,Shahkhog,1995,0
1726,Shahkhog,1996,0
1727,Shahkhog,1997,0
1728,Shahkhog,1998,0
1729,Shahkhog,1999,0
1730,Shahkhog,2000,0
1731,Shahkhog,2001,0
1732,Shahkhog,2002,0
1733,Shahkhog,2003,0
1734,Shahkhog,2004,0
1735,Shahkhog,2005,0
1736,Shahkhog,2006,0
1737,Shahkhog,2007,0
1738,Shahkhog,2008,0
1739,Shahkhog,2009,0
1740,Shahkhog,2010,0
1741,Shahkhog,2011,0
1742,Shahkhog,2012,0
1743,Shahkhog,2013,0
1744,Shahkhog,2014,0
1745,Shahkhog,2015,0
1746,Shahkhog,2016,0
1747,Shahkhog,2017,0
1748,Shahkhog,2018,0
1749,Shahkhog,2019,0
1750,El Candalero,1970,0
1751,El Candalero,1971,0
1752,El Candalero,1972,0
1753,El Candalero,1973,0
1754,El Candalero,1974,0
1755,El Candalero,1975,0
1756,El Candalero,1976,0
1757,El Candalero,1977,0
1758,El Candalero,1978,0
1759,El Candalero,1979,0
1760,El Candalero,1980,0
1761,El Candalero,1981,0
1762,El Candalero,1982,0
1763,El Candalero,1983,0
1764,El Candalero,1984,0
1765,El Candalero,1985,0
1766,El Candalero,1986,0
1767,El Candalero,1987,0
1768,El Candalero,1988,0
1769,El Candalero,1989,0
1770,El Candalero,1990,0
1771,El Candalero,1991,0
1772,El Candalero,1992,0
1773,El Candalero,1993,0
1774,El Candalero,1994,0
1775,El Candalero,1995,0
1776,El Candalero,1996,0
1777,El Candalero,1997,0
1778,El Candalero,1998,0
1779,El Candalero,1999,0
1780,El Candalero,2000,0
1781,El Candalero,2001,0
1782,El Candalero,2002,0
1783,El Candalero,2003,0
1784,El Candalero,2004,0
1785,El Candalero,2005,0
1786,El Candalero,2006,0
1787,El Candalero,2007,0
1788,El Candalero,2008,0
1789,El Candalero,2009,0
1790,El Candalero,2010,0
1791,El Candalero,2011,0
1792,El Candalero,2012,0
1793,El Candalero,2013,0
1794,El Candalero,2014,0
1795,El Candalero,2015,0
1796,El Candalero,2016,0
1797,El Candalero,2017,0
1798,El Candalero,2018,0
1799,El Candalero,2019,0
1800,Dalagdag,1970,0
1801,Dalagdag,1971,0
1802,Dalagdag,1972,0
1803,Dalagdag,1973,0
1804,Dalagdag,1974,0
1805,Dalagdag,1975,0
1806,Dalagdag,1976,0
1807,Dalagdag,1977,0
1808,Dalagdag,1978,0
1809,Dalagdag,1979,0
1810,Dalagdag,1980,0
1811,Dalagdag,1981,0
1812,Dalagdag,1982,0
1813,Dalagdag,1983,0
1814,Dalagdag,1984,0
1815,Dalagdag,1985,0
1816,Dalagdag,1986,0
1817,Dalagdag,1987,0
1818,Dalagdag,1988,0
1819,Dalagdag,1989,0
1820,Dalagdag,1990,0
1821,Dalagdag,1991,0
1822,Dalagdag,1992,0
1823,Dalagdag,1993,0
1824,Dalagdag,1994,0
1825,Dalagdag,1995,0
1826,Dalagdag,1996,0
1827,Dalagdag,1997,0
1828,Dalagdag,1998,0
1829,Dalagdag,1999,0
1830,Dalagdag,2000,0
1831,Dalagdag,2001,0
1832,Dalagdag,2002,0
1833,Dalagdag,2003,0
1834,Dalagdag,2004,0
1835,Dalagdag,2005,0
1836,Dalagdag,2006,0
1837,Dalagdag,2007,0
1838,Dalagdag,2008,0
1839,Dalagdag,2009,0
1840,Dalagdag,2010,0
1841,Dalagdag,2011,0
1842,Dalagdag,2012,0
1843,Dalagdag,2013,0
1844,Dalagdag,2014,0
1845,Dalagdag,2015,0
1846,Dalagdag,2016,0
1847,Dalagdag,2017,0
1848,Dalagdag,2018,0
1849,Dalagdag,2019,0
1850,Bau Chong Tako,1970,0
1851,Bau Chong Tako,1971,0
1852,Bau Chong Tako,1972,0
1853,Bau Chong Tako,1973,0
1854,Bau Chong Tako,1974,0
1855,Bau Chong Tako,1975,0
1856,Bau Chong Tako,1976,0
1857,Bau Chong Tako,1977,0
1858,Bau Chong Tako,1978,0
1859,Bau Chong Tako,1979,0
1860,Bau Chong Tako,1980,0
1861,Bau Chong Tako,1981,0
1862,Bau Chong Tako,1982,0
1863,Bau Chong Tako,1983,0
1864,Bau Chong Tako,1984,0
1865,Bau Chong Tako,1985,0
1866,Bau Chong Tako,1986,0
1867,Bau Chong Tako,1987,0
1868,Bau Chong Tako,1988,0
1869,Bau Chong Tako,1989,0
1870,Bau Chong Tako,1990,0
1871,Bau Chong Tako,1991,0
1872,Bau Chong Tako,1992,0
1873,Bau Chong Tako,1993,0
1874,Bau Chong Tako,1994,0
1875,Bau Chong Tako,1995,0
1876,Bau Chong Tako,1996,0
1877,Bau Chong Tako,1997,0
1878,Bau Chong Tako,1998,0
1879,Bau Chong Tako,1999,0
1880,Bau Chong Tako,2000,0
1881,Bau Chong Tako,2001,0
1882,Bau Chong Tako,2002,0
1883,Bau Chong Tako,2003,0
1884,Bau Chong Tako,2004,0
1885,Bau Chong Tako,2005,0
1886,Bau Chong Tako,2006,0
1887,Bau Chong Tako,2007,0
1888,Bau Chong Tako,2008,0
1889,Bau Chong Tako,2009,0
1890,Bau Chong Tako,2010,0
1891,Bau Chong Tako,2011,0
1892,Bau Chong Tako,2012,0
1893,Bau Chong Tako,2013,0
1894,Bau Chong Tako,2014,0
1895,Bau Chong Tako,2015,0
1896,Bau Chong Tako,2016,0
1897,Bau Chong Tako,2017,0
1898,Bau Chong Tako,2018,0
1899,Bau Chong Tako,2019,0
1900,Tarfiyah,1970,0
1901,Tarfiyah,1971,0
1902,Tarfiyah,1972,0
1903,Tarfiyah,1973,0
